n,network_type,logic_type,mean_slope,std_slope,mean_convergence_time,std_convergence_time,mean_final_disagreement,std_final_disagreement,mean_topic1_disagreement,mean_topic2_disagreement,mean_topic3_disagreement,convergence_rate,actual_repeats,repeat_stop_reason,slope_ci_half_width,slope_ci_target,mean_slope_from_mean_distance,mean_intercept_from_mean_distance
16,random_strong,independent,-0.2680762179323643,0.0976032716040332,78.23333333333333,64.62874525041994,5.193089369130699e-08,1.0256262624114388e-07,2.5890954548252172e-08,3.845865347311829e-08,2.926986199448108e-08,1.0,30,max_repeats_reached,0.03492688218197052,0.02680762179323643,-0.02978619766274381,-6.607171546712416
16,scale_free,cascade,-0.4010286382234466,0.10228774182647014,46.04,11.0131739294356,1.0688684560878434e-08,1.0393704760754918e-08,7.356339027769333e-09,7.356339026857553e-09,7.356339021490596e-09,1.0,25,ci_stable,0.04009679479597629,0.04010286382234467,-0.21965640330794076,-3.266187891899691
16,scale_free,heterogeneous_cascade,-0.513919344829165,0.07734606667957375,35.9,4.605552204797067,2.8144036391386484e-09,3.969692232614516e-09,1.9018733271099425e-09,1.9018398238272685e-09,2.1944493227801684e-09,1.0,10,ci_stable,0.04793958879749113,0.051391934482916506,-0.41365035987107746,-1.740141127439523
16,scale_free,independent,-0.42634099242352513,0.09060445313574012,42.8,6.732482141786467,9.75831483383791e-09,6.639262562137779e-09,4.535430578019817e-09,7.00915540050754e-09,5.3391561586329565e-09,1.0,20,ci_stable,0.039709152390038936,0.04263409924235252,-0.33660352907647906,-1.4467817624161927
16,small_world,cascade,-0.276217973619125,0.0517195549121661,64.93333333333334,12.71931414742762,8.860772316496297e-09,2.8218312753571062e-09,5.7264924141442244e-09,5.726492413989394e-09,5.72649241249507e-09,1.0,15,ci_stable,0.02617370604681569,0.0276217973619125,-0.19638389116768282,-1.4049676706431489
16,small_world,heterogeneous_cascade,-0.2811390161273851,0.04249132006348732,62.733333333333334,9.353888928955596,9.672692588389067e-09,2.17112451940461e-09,6.2435413418747626e-09,6.243541339583937e-09,6.243545320737611e-09,1.0,15,ci_stable,0.02150357486199605,0.028113901612738513,-0.22262731360754745,-1.2446422277984945
16,small_world,independent,-0.3000661117931318,0.04500001302247229,60.1,8.94986033410578,7.886766600023277e-09,2.3206085786439207e-09,5.475692221004275e-09,3.5607692331962056e-09,4.292802620863708e-09,1.0,10,ci_stable,0.027891297034097057,0.03000661117931319,-0.24128607902623847,-0.7472994596676541
17,cycle_baseline,cascade,-0.02041037125914243,0.0010139596091503734,500.0,0.0,1.2078096931472525e-05,7.203422929492989e-06,7.76689483721642e-06,7.76689483721646e-06,7.766894837216312e-06,0.0,10,ci_stable,0.0006284586767845399,0.002041037125914243,-0.020295611172303947,-1.4668103575239035
17,cycle_baseline,heterogeneous_cascade,-0.020198609859124573,0.0007104908836120824,500.0,0.0,1.3978822812923928e-05,1.125857610290452e-05,8.951409400920804e-06,8.951409400922514e-06,8.95140940092071e-06,0.0,10,ci_stable,0.0004403668120039568,0.002019860985912457,-0.01989838861694097,-1.525412999256975
17,cycle_baseline,independent,-0.021064076586882384,0.0010716188663665817,500.0,0.0,7.960401370671488e-06,4.825482412818454e-06,5.49556375441048e-06,3.6787136294861213e-06,4.178205149072248e-06,0.0,10,ci_stable,0.0006641962546598972,0.0021064076586882383,-0.02076837415289144,-1.6709653295102251
17,random_strong,cascade,-0.2575643856422865,0.08161676656028818,71.9,22.297904648736345,2.896285571036105e-08,2.136939276862529e-08,2.0856624544883092e-08,2.085662454508993e-08,2.085662454489889e-08,1.0,30,max_repeats_reached,0.029206184822259403,0.025756438564228653,-0.11387364268703977,-3.7108438966599326
17,random_strong,heterogeneous_cascade,-0.25761834818445306,0.1110401800155374,75.5,28.27421147411115,4.475441576419738e-08,4.7349500158216354e-08,3.158096329016503e-08,3.1580963290360024e-08,3.1580223644486595e-08,1.0,30,max_repeats_reached,0.03973521810417687,0.02576183481844531,-0.10984465686502015,-3.8156411746023857
17,random_strong,independent,-0.2312496792712721,0.03628744419045622,73.4,10.895462868144296,3.198022667906786e-08,8.75295634203075e-09,1.964525683409684e-08,2.125320428451527e-08,2.0413421925143497e-08,1.0,10,ci_stable,0.02249119092518496,0.02312496792712721,-0.18170919272048902,-1.6277863895336193
17,scale_free,cascade,-0.4467127136605426,0.08825749070759141,41.6,8.270429251254134,7.952348320171728e-09,7.980412622250108e-09,5.781864496970559e-09,5.781864496495703e-09,5.781864531231164e-09,1.0,15,ci_stable,0.044664452780638166,0.044671271366054276,-0.2617265312372145,-3.0661411376867393
17,scale_free,heterogeneous_cascade,-0.4186065614492692,0.06388362958730552,41.8,3.73571352696584,1.0121790315077657e-08,8.550818969237188e-09,7.3828938854152994e-09,7.38289389203368e-09,7.499471463043957e-09,1.0,10,ci_stable,0.03959548384010396,0.04186065614492693,-0.3860238599803447,-0.6461629785277132
17,scale_free,independent,-0.43790651683013476,0.12483967998364537,43.166666666666664,11.489375401928374,9.974726522287168e-09,1.1663494321096444e-08,4.985592672907915e-09,5.323344529320652e-09,8.326356846807247e-09,1.0,30,max_repeats_reached,0.04467330574852891,0.04379065168301349,-0.1826050461214112,-4.705460266680176
17,small_world,cascade,-0.2620794941993657,0.0400662905729336,66.0,8.781293248212993,1.3500656167398396e-08,6.57847516318381e-09,8.797442504437456e-09,8.797442504585899e-09,8.79744250636132e-09,1.0,10,ci_stable,0.024833344178502158,0.026207949419936566,-0.22880657518172168,-0.4242067768522987
17,small_world,heterogeneous_cascade,-0.2815090790498719,0.0545703910289659,63.8,11.23896283979468,8.930190883143936e-09,2.011578803242995e-09,5.9370888321271315e-09,5.937088830349266e-09,5.937095837530517e-09,1.0,15,ci_stable,0.027616428178424975,0.02815090790498719,-0.22672606904063303,-0.7217055030299522
17,small_world,independent,-0.2965552493225928,0.03623426210139788,60.6,7.456540752922899,8.9105493494454e-09,3.2536802560973803e-09,5.419590552200019e-09,3.619286366984078e-09,6.47823155400189e-09,1.0,10,ci_stable,0.022458228324883513,0.029655524932259283,-0.2481076705550763,-0.5431696142237874
18,cycle_baseline,cascade,-0.01853669288065328,0.0010914027453790345,500.0,0.0,2.8588380383168792e-05,1.9589671900158197e-05,1.8541795371162918e-05,1.8541795371162918e-05,1.854179537116286e-05,0.0,10,ci_stable,0.0006764584299118774,0.002,-0.01847827905215667,-1.454778917229285
18,cycle_baseline,heterogeneous_cascade,-0.017814433902649716,0.0006335039315275039,500.0,0.0,3.720307402134299e-05,1.3795865222634313e-05,2.4049853745781583e-05,2.4049853745784154e-05,2.4049853745780583e-05,0.0,10,ci_stable,0.00039264980473846024,0.002,-0.017723269813807983,-1.6401909446422998
18,cycle_baseline,independent,-0.018049518784273026,0.0013841944007174905,500.0,0.0,4.497761954806156e-05,2.7217327648077595e-05,2.3871997002478808e-05,2.2389486438002233e-05,2.9602170434348965e-05,0.0,10,ci_stable,0.0008579325780209391,0.002,-0.017660863625309442,-1.5416679412265677
18,random_strong,cascade,-0.2655340125228896,0.08938998179585488,70.2,22.514975858992933,3.2981310052341966e-08,2.6521207986629783e-08,2.4088448664521935e-08,2.408844866444442e-08,2.4088448663046132e-08,1.0,30,max_repeats_reached,0.0319877941704497,0.02655340125228896,-0.1248475383775691,-3.790524591394687
18,random_strong,heterogeneous_cascade,-0.2517679788412505,0.07925705927322568,71.2,19.973085338300503,3.3737259481246374e-08,3.516428815023932e-08,2.4624439389343218e-08,2.462443938979327e-08,2.4624444943052058e-08,1.0,30,max_repeats_reached,0.02836177441424021,0.02517679788412505,-0.11961301341574156,-3.9020853727203173
18,random_strong,independent,-0.2694002305124169,0.09874125223263487,69.53333333333333,21.389222766961694,3.084270755021235e-08,2.7662457421012327e-08,1.734224658996956e-08,1.8299870020948455e-08,2.41613963747764e-08,1.0,30,max_repeats_reached,0.03533410332002603,0.026940023051241685,-0.11809483738839079,-4.063970762782301
18,scale_free,cascade,-0.4323044233104693,0.09809778077554807,42.45,8.62356013915855,9.132890986498915e-09,9.849796941798396e-09,6.346216787145273e-09,6.346216787968004e-09,6.346216678946534e-09,1.0,20,ci_stable,0.04299324802617551,0.043230442331046934,-0.23008675870998066,-3.237419928581109
18,scale_free,heterogeneous_cascade,-0.4169838090932741,0.08881755651673175,43.65,8.33050829307868,9.989296705596722e-09,9.343508135525264e-09,6.837161081386531e-09,6.837161438500635e-09,6.866275335915162e-09,1.0,20,ci_stable,0.03892601041750095,0.0416983809093274,-0.24987503922839566,-2.857722498820069
18,scale_free,independent,-0.44881273135575606,0.07281033167581145,41.46666666666667,6.5450817594660515,6.976092579006291e-09,3.4253656881476843e-09,5.674740509699351e-09,3.2470135313960465e-09,3.804028874977362e-09,1.0,15,ci_stable,0.03684711172960146,0.0448812731355756,-0.3120983867866319,-1.9052036877076821
18,small_world,cascade,-0.2637441097426964,0.07234865171294273,69.13333333333334,16.535715438331398,1.034601994984341e-08,4.697707501614206e-09,6.810879210656787e-09,6.810879210824576e-09,6.810879209930977e-09,1.0,30,ci_stable,0.025889632518198834,0.026374410974269638,-0.1712766925676291,-1.765932578540371
18,small_world,heterogeneous_cascade,-0.2551661528772008,0.06284974775317025,70.26666666666667,14.92494633117673,1.0964088671635656e-08,4.243647032689959e-09,7.118244118638895e-09,7.118244118166352e-09,7.118158915717028e-09,1.0,30,ci_stable,0.022490493390908375,0.02551661528772008,-0.17688930446754558,-1.5110304516663053
18,small_world,independent,-0.25681707835489964,0.05845636946364183,70.7,13.704014010500721,1.1150787398362816e-08,4.7562866162233065e-09,5.437538354217523e-09,7.139664392532336e-09,6.285870888877375e-09,1.0,20,ci_stable,0.025619633504355026,0.02568170783548996,-0.1879838551533467,-1.1166272153414658
19,cycle_baseline,cascade,-0.016328127623768958,0.0010486601565952852,500.0,0.0,5.675771220519205e-05,2.7077692225984248e-05,3.65021707358859e-05,3.650217073588586e-05,3.6502170735885943e-05,0.0,10,ci_stable,0.000649966298916749,0.002,-0.016252126934981022,-1.933800927235215
19,cycle_baseline,heterogeneous_cascade,-0.016266671600650887,0.0005900901937858862,500.0,0.0,9.029522288457885e-05,5.2451772216281354e-05,5.790888085506552e-05,5.790888085506503e-05,5.790888085506641e-05,0.0,10,ci_stable,0.00036574169130953375,0.002,-0.016123896444980305,-1.5593241243356317
19,cycle_baseline,independent,-0.01629785342259015,0.0013844053373117064,500.0,0.0,0.0001215727627661746,9.38413675423951e-05,7.663999120643633e-05,7.548035741080199e-05,4.478142337844129e-05,0.0,10,ci_stable,0.0008580633178765412,0.002,-0.015800733409354204,-1.5349747273583267
19,random_strong,cascade,-0.2948691245956169,0.08905725495567389,62.9,18.334723040327525,2.2112772635138068e-08,1.6221638165062014e-08,1.5811435688974768e-08,1.581143568874012e-08,1.5811435697826375e-08,1.0,30,max_repeats_reached,0.031868729399824734,0.029486912459561695,-0.15605114919334986,-2.7119862207982925
19,random_strong,heterogeneous_cascade,-0.2694489482203101,0.09554325333873168,73.86666666666666,44.114063230591704,4.736554653959679e-08,7.938249093655965e-08,3.250580757826053e-08,3.2505807578114824e-08,3.2505237467376824e-08,1.0,30,max_repeats_reached,0.034189714113088694,0.026944894822031013,-0.04043129054227497,-7.9598903941822945
19,random_strong,independent,-0.26226696881084727,0.09462466060370242,71.43333333333334,24.354682808705267,3.547049565393139e-08,3.505937285613414e-08,2.3637085652736965e-08,2.523532098236252e-08,2.3248710452020858e-08,1.0,30,max_repeats_reached,0.033860999924493235,0.026226696881084727,-0.1173804266212104,-3.7156366231313416
19,scale_free,cascade,-0.41798984047464754,0.10083294252104072,43.92,10.668958087211077,1.0914193242420874e-08,1.496084546453587e-08,7.829412669471261e-09,7.829412670996584e-09,7.829412645778671e-09,1.0,25,ci_stable,0.03952651346824796,0.04179898404746476,-0.18882326839193947,-3.738668655020236
19,scale_free,heterogeneous_cascade,-0.41579090205618463,0.10029293903673946,44.43333333333333,9.46384529755701,9.694345457328227e-09,8.702875973462107e-09,6.7642620509816055e-09,6.764262071232906e-09,6.802010603108073e-09,1.0,30,ci_stable,0.035889367311689596,0.04157909020561847,-0.2479670957066883,-2.8126062336290967
19,scale_free,independent,-0.4175932098768199,0.10167163785658784,44.2,8.914923559345056,1.1574572836948948e-08,1.3089390090973684e-08,4.937928710150071e-09,8.530470014883367e-09,6.55717830572495e-09,1.0,30,ci_stable,0.0363827283481989,0.04175932098768199,-0.26123118163786047,-2.5808205733131953
19,small_world,cascade,-0.24145872812397795,0.05530701958639153,72.48,16.080837457462632,1.1836695558069157e-08,3.556569498925292e-09,7.748045914000514e-09,7.748045914041847e-09,7.748045912792592e-09,1.0,25,ci_stable,0.021680351677865483,0.02414587281239779,-0.1419398887800474,-2.536060409502104
19,small_world,heterogeneous_cascade,-0.24426467967021787,0.0418715030149979,71.4,12.240448171066753,1.1124014486259043e-08,4.877161831036035e-09,7.336556705176794e-09,7.336556705807662e-09,7.336556196519242e-09,1.0,15,ci_stable,0.021189904157414036,0.024426467967021782,-0.18304768940272212,-1.5612302814600505
19,small_world,independent,-0.24774855940246923,0.04486584529094533,71.2,11.875545100271033,1.213081105646661e-08,3.4747593561667066e-09,8.223732541303413e-09,6.723778043793058e-09,5.252086361790662e-09,1.0,15,ci_stable,0.022705250425712368,0.024774855940246924,-0.1856258228992807,-1.3994690307489233
20,cycle_baseline,cascade,-0.01452877922343902,0.0008721820038424393,500.0,0.0,0.00018815437180964438,0.00011481614019767277,0.00012005677310025198,0.00012005677310025207,0.00012005677310025205,0.0,10,ci_stable,0.00054058400660496,0.002,-0.014268273188190041,-1.7766138832360707
20,cycle_baseline,heterogeneous_cascade,-0.014629665028321807,0.0010903257565393508,500.0,0.0,0.00014008156485846134,6.75975726870202e-05,9.015591811341325e-05,9.015591811341389e-05,9.01559181134145e-05,0.0,10,ci_stable,0.000675790905313273,0.002,-0.014646698777410417,-1.912900083047848
20,cycle_baseline,independent,-0.01428890764912269,0.0007193727006712937,500.0,0.0,0.00023127737232981997,5.459418979471011e-05,0.00013609656498804305,0.00014103202595572975,0.00012113642838757362,0.0,10,ci_stable,0.00044587181925089415,0.002,-0.014314826421993861,-1.618689976788261
20,random_strong,cascade,-0.2625153444149663,0.09512667478089773,74.2,40.9140394081256,4.026620486413439e-08,5.4205716801993053e-08,2.9006403236354497e-08,2.9006403236278624e-08,2.9006403235444174e-08,1.0,30,max_repeats_reached,0.03404064339066426,0.026251534441496634,-0.04646770735134329,-7.155839128550216
20,random_strong,heterogeneous_cascade,-0.29390899035074364,0.09091356705612938,62.266666666666666,21.243957896927704,2.945963787208362e-08,3.25281109923849e-08,2.1017910126113162e-08,2.101791012767276e-08,2.1017943866614375e-08,1.0,30,max_repeats_reached,0.03253300215380173,0.029390899035074365,-0.07889647541620719,-7.091945572181623
20,random_strong,independent,-0.28223129985551876,0.0680956326448858,64.03333333333333,16.781523775565944,2.3346027534643184e-08,2.1375562932704806e-08,1.5722117494662507e-08,1.2975210676635585e-08,1.8158599530511616e-08,1.0,30,ci_stable,0.02436770919056357,0.028223129985551876,-0.12091645771183565,-4.044933730533951
20,scale_free,cascade,-0.4213812565243405,0.07645075329542177,43.333333333333336,6.9144431308330105,6.994274273720689e-09,4.913570001642685e-09,4.841795577242109e-09,4.841795577278968e-09,4.841795573384716e-09,1.0,15,ci_stable,0.03868941925757556,0.04213812565243405,-0.29746034449110914,-2.068593257548066
20,scale_free,heterogeneous_cascade,-0.4149718618347006,0.10350034671706436,44.8,10.392304845413262,1.0169240138407846e-08,1.0354932798230405e-08,7.164989657994856e-09,7.164989641038745e-09,7.3668746075140885e-09,1.0,25,ci_stable,0.04057213591308922,0.04149718618347005,-0.24854588262039135,-2.4396036160002006
20,scale_free,independent,-0.401726437395797,0.09406287050998893,45.92,9.424790006502354,1.1071755925948464e-08,1.0951500645113602e-08,5.288223371186293e-09,8.387195816379402e-09,6.052886074438139e-09,1.0,25,ci_stable,0.036872645239915666,0.040172643739579704,-0.2338261411303791,-2.9662712100914885
20,small_world,cascade,-0.2211067002325221,0.05401587572068365,79.16,18.68974763517867,1.4207835469020069e-08,4.688851220583616e-09,9.332314904354064e-09,9.33231490427453e-09,9.332314903101754e-09,1.0,25,ci_stable,0.021174223282507988,0.022110670023252208,-0.13131224314712434,-2.730874039904568
20,small_world,heterogeneous_cascade,-0.23061557180323483,0.04733808931825438,74.25,12.669378749360082,1.3494107021919508e-08,4.991685378342591e-09,8.834638771089096e-09,8.834638770658711e-09,8.83463888968709e-09,1.0,20,ci_stable,0.0207468323855524,0.023061557180323478,-0.18916273886184964,-1.047853273189428
20,small_world,independent,-0.2500182148648354,0.06957649515604394,73.0,16.611171978001988,1.2580928779820147e-08,4.610560644514761e-09,6.827130561016697e-09,6.160481331606366e-09,8.183548074932636e-09,1.0,30,ci_stable,0.02489762903448794,0.025001821486483545,-0.17538695733217893,-1.3648842978232825
