convergence_time,converged,slope,intercept,final_disagreement,topic1_disagreement,topic2_disagreement,topic3_disagreement,final_distance,iterations_recorded,n,network_type,logic_type,repeat,seed
55,True,-0.33786617149744486,0.6727808335612965,7.3005708802373805e-09,6.94531397641146e-09,3.6916973716848003e-09,3.062890432760838e-09,2.614510743137178e-08,55,13,random_strong,independent,6,9442670
77,True,-0.22108849576494252,-0.29872736138070766,3.707923233028155e-08,1.567074915498586e-08,3.198689472186707e-08,2.9745115462268707e-08,6.416944552653953e-08,77,13,random_strong,independent,7,212277138
61,True,-0.25537620565951547,-1.48641250044987,2.049519055404528e-08,1.1326162714388422e-08,1.2740543333766007e-08,1.3690054251070506e-08,4.0059696766164235e-08,61,13,random_strong,independent,8,894511497
74,True,-0.22411899057665924,-0.5969775224935512,2.1904601072058024e-08,1.5075221929097184e-08,1.3403238585730586e-08,1.7039450290221988e-08,4.412273282732394e-08,74,13,random_strong,independent,9,773541259
42,True,-0.4263323424861332,-0.1908250561627977,9.124823629714863e-09,5.86024465388238e-09,8.47988723565056e-10,9.409010228134871e-09,2.3002778225027868e-08,42,13,random_strong,independent,10,778163823
54,True,-0.3276956552749019,-0.0598166556264371,1.0955783826805285e-08,4.836506485459025e-09,8.66191011517794e-09,9.20835834147212e-09,2.396951117786383e-08,54,13,random_strong,independent,11,171960351
41,True,-0.4518341697707785,0.3955619854439091,5.354564724042866e-09,5.3109041846335076e-09,1.7882283727737871e-09,3.0768110764978617e-09,1.383103033699588e-08,41,13,random_strong,independent,12,839835243
74,True,-0.22685579389123156,-0.5891749094847349,1.8479336548367394e-08,1.1956086320385696e-08,1.4451986474067312e-08,4.731859680560935e-09,3.5066725643263906e-08,74,13,random_strong,independent,13,890263961
50,True,-0.3318378994414754,-0.9749137886681412,2.6111676199513024e-08,1.3193315203897605e-08,2.3353266709345528e-08,1.5052279153827752e-08,4.457811933884213e-08,50,13,random_strong,independent,14,95054432
75,True,-0.22815020693959265,-0.38618407647774655,1.5796204920523832e-08,1.8336158249250155e-08,3.30830509282049e-09,2.640634114251709e-09,2.8806959166492394e-08,75,13,random_strong,independent,15,469955940
58,True,-0.28384245923036466,-0.5200131477162422,3.0412165666473155e-08,2.3196033988116206e-08,1.9384617585333365e-08,2.1795096119443205e-08,4.3166377635253106e-08,58,13,random_strong,independent,16,476091756
61,True,-0.2571571872414545,-1.8280150856055846,2.1458471104725364e-08,2.0347923483790256e-08,1.1346962156559717e-08,8.925775320925834e-09,3.2142319612172446e-08,61,13,random_strong,independent,17,840472640
108,True,-0.14818583912094704,-0.5667749504630397,5.411415244767409e-08,1.729545513567542e-08,4.825962621076481e-08,3.645037699775475e-08,7.69030535293588e-08,108,13,random_strong,independent,18,935541943
73,True,-0.25711487827100926,0.552279372403871,3.894092861319515e-08,7.007028203492395e-09,3.442649374910315e-08,3.2057263910342765e-08,4.675368849976876e-08,73,13,random_strong,independent,19,474664361
66,True,-0.25310552330200403,-0.25695314658422286,3.586748192774969e-08,4.983470332245058e-08,6.733742139179489e-09,7.254797211387138e-09,5.484710583559941e-08,66,13,random_strong,independent,20,59486692
82,True,-0.19157543450399944,-1.4056429762625269,4.1599925430747496e-08,2.03376807555393e-08,4.6832098172364174e-08,4.183184011123369e-09,4.4267464197641855e-08,82,13,random_strong,independent,21,340052660
60,True,-0.29147796234230244,-0.008353778686545816,2.56815218059173e-08,7.0112829762012395e-09,3.0684219984376354e-08,9.461369380047561e-09,3.893073061458297e-08,60,13,random_strong,independent,22,215178274
81,True,-0.1994208670104231,-0.7762805418789023,1.979584205648422e-08,1.9624388248263523e-08,7.51965682320003e-09,8.037103658111778e-09,5.6939218114686714e-08,81,13,random_strong,independent,23,474115071
63,True,-0.2813697216281022,0.2586986057995414,1.048418510970424e-08,3.0685327153199218e-09,8.932763993698357e-09,6.511241819296395e-09,3.4445069983328913e-08,63,13,random_strong,independent,24,463898408
146,True,-0.09993291811432566,-1.6905023136113944,1.7691814471043747e-07,1.4663029326915403e-09,1.4554504085751102e-07,1.5813102229272652e-07,9.361844844441662e-08,146,13,random_strong,independent,25,195486509
54,True,-0.3365585278665038,0.3262666134170138,1.0365379088808176e-08,1.077482825027005e-08,1.836847042732587e-09,4.746462527152864e-09,2.4312300687372073e-08,54,13,random_strong,independent,26,301164972
69,True,-0.24996845172113635,-0.09923148310915661,2.2134770221437652e-08,9.238763420426089e-09,2.063755649242819e-08,8.966937742050246e-09,2.9762688735038545e-08,69,13,random_strong,independent,27,679527009
87,True,-0.18860426606299438,-0.750866171250998,3.109553872110553e-08,2.34859255409542e-08,2.7683240521419792e-08,1.9394690021689675e-08,4.750866919524401e-08,87,13,random_strong,independent,28,26983068
74,True,-0.23490545018250208,0.13479135206761886,2.3920898421278957e-08,1.5026211391802994e-08,1.6896106987471485e-08,1.132335583690267e-08,4.704774981118493e-08,74,13,random_strong,independent,29,214092289
78,True,-0.19704790577917877,-0.8482296471577806,4.087832680128626e-08,2.718295931382541e-08,2.718295931382541e-08,2.7182959311001077e-08,1.230451138365054e-07,78,13,random_strong,cascade,0,892341457
57,True,-0.3245916078948518,0.5738349621519324,9.715856528155937e-09,6.366986312744692e-09,6.366986312744692e-09,6.36698631628269e-09,2.0482536508399167e-08,57,13,random_strong,cascade,1,99156970
99,True,-0.15158275949992941,-1.5801483851391904,7.75240590407476e-08,4.998141818595664e-08,4.998141818595664e-08,4.998141818595664e-08,7.282738539189909e-08,99,13,random_strong,cascade,2,414745911
97,True,-0.1711539241077683,-0.2685763613461557,3.245904625583681e-08,2.2029465411716548e-08,2.2029465411716548e-08,2.2029465411716548e-08,5.8281177514562355e-08,97,13,random_strong,cascade,3,206985159
85,True,-0.19793398238128765,-0.554443876412404,2.226278623218368e-08,1.4571344715279992e-08,1.4571344713938937e-08,1.4571344716070383e-08,3.576221783704675e-08,85,13,random_strong,cascade,4,104650816
39,True,-0.45952700437110233,0.03801319560483859,6.299000035930419e-09,5.024716804398894e-09,5.024716820799274e-09,5.02471679813838e-09,2.4607752244275648e-08,39,13,random_strong,cascade,5,422734034
46,True,-0.40170147158933184,0.5820069374986047,1.3562217893266815e-08,1.0951040564666333e-08,1.0951040564666333e-08,1.0951040564720991e-08,4.136249479130727e-08,46,13,random_strong,cascade,6,521442068
81,True,-0.1968312408900928,-0.9638890052834628,3.399186066990228e-08,2.242121405614027e-08,2.242121405614027e-08,2.242121405614027e-08,5.3426738712875424e-08,81,13,random_strong,cascade,7,77794037
61,True,-0.29283156339044975,0.3842884101179006,1.2089634267465232e-08,8.422265015927632e-09,8.422265015927632e-09,8.422265015896422e-09,3.391355244587761e-08,61,13,random_strong,cascade,8,134692024
56,True,-0.3104441198812042,-0.023875351538794123,3.111802527538989e-08,2.0056254546425857e-08,2.0056254546425857e-08,2.0056254548517168e-08,3.8241758697066745e-08,56,13,random_strong,cascade,9,651544278
113,True,-0.13379126241223943,-1.5919964740919996,8.822134477538387e-08,6.52499324088122e-08,6.52499324088122e-08,6.52499324088122e-08,6.203668971870221e-08,113,13,random_strong,cascade,10,180291134
88,True,-0.18861046536748968,-0.8420662273367534,3.6229593809946927e-08,2.5425274874635685e-08,2.5425274874635685e-08,2.5425274874635685e-08,4.5189932732117365e-08,88,13,random_strong,cascade,11,320397203
58,True,-0.3282074205695105,0.17570735248322356,1.1395482265345356e-08,8.696432979660553e-09,8.696432979660553e-09,8.696432980783323e-09,2.3626179011084356e-08,58,13,random_strong,cascade,12,343815512
60,True,-0.2750538645633094,-1.0812011017675602,1.2491112501185426e-08,9.029318918742498e-09,9.029318918742498e-09,9.029318919085254e-09,4.676915979913447e-08,60,13,random_strong,cascade,13,360758686
50,True,-0.37431918467196784,0.4419433374905247,6.181919335972392e-09,4.3400747069561755e-09,4.3400747069561755e-09,4.340074704531216e-09,1.6929863163484578e-08,50,13,random_strong,cascade,14,244300468
59,True,-0.28090580588335884,-0.9028507679008704,1.926757728068113e-08,1.6420294127733437e-08,1.6420294127733437e-08,1.6420294121583323e-08,3.724815982597334e-08,59,13,random_strong,cascade,15,55270409
71,True,-0.23130427318348187,-1.1036801736513009,1.772662424322498e-08,1.1974567622989598e-08,1.1974567620473384e-08,1.1974567622884386e-08,3.3176504813356135e-08,71,13,random_strong,cascade,16,525155718
83,True,-0.1956582626100583,-0.6336876490920984,4.564009603240749e-08,3.6402111455596374e-08,3.6402111455596374e-08,3.6402111455596374e-08,6.321285878859242e-08,83,13,random_strong,cascade,17,357369623
82,True,-0.19890133867341112,-0.10959712131923294,8.697560298972182e-08,5.3908989017735477e-08,5.3908989017735477e-08,5.3908989017735477e-08,4.790992677417383e-08,82,13,random_strong,cascade,18,342257791
77,True,-0.19246715382711221,-2.198566573175101,4.366552267929703e-08,2.985363362447969e-08,2.985363362447969e-08,2.985363362286272e-08,4.6995818320787644e-08,77,13,random_strong,cascade,19,264807177
58,True,-0.31843161707835305,0.6052664157673378,6.898403459703128e-09,4.845379370063999e-09,4.845379370063999e-09,4.845379378465848e-09,2.7157930688639826e-08,58,13,random_strong,cascade,20,929339540
56,True,-0.31553819777762554,-0.12221182496737235,1.0007002613564396e-08,1.092356570141757e-08,1.092356570141757e-08,1.0923565703635773e-08,2.6148485751898666e-08,56,13,random_strong,cascade,21,610485067
164,True,-0.08081404878565916,-2.5634022285998785,4.206238773243027e-07,2.6877537876920334e-07,2.6877537876920334e-07,2.6877537876920334e-07,1.4651842176094275e-07,164,13,random_strong,cascade,22,418691819
57,True,-0.32056133548215976,0.4483288655000976,1.0655640786284172e-08,7.389629159902676e-09,7.389629159902676e-09,7.389629159359376e-09,2.462931788435853e-08,57,13,random_strong,cascade,23,205390297
88,True,-0.17338015761983377,-0.8321331262742865,1.0981387627816103e-07,7.962916115247107e-08,7.962916115247107e-08,7.962916115247107e-08,1.1421090319535684e-07,88,13,random_strong,cascade,24,888365452
70,True,-0.2738474139700994,1.6700042780107722,8.092132698882187e-08,5.1090873832482205e-08,5.109087383266207e-08,5.1090873832791504e-08,6.611704993998828e-08,70,13,random_strong,cascade,25,32318803
68,True,-0.21833920300380924,-2.1954746614559184,3.1957302055115597e-08,2.081783863280589e-08,2.081783863280589e-08,2.0817838630774285e-08,3.873443012151851e-08,68,13,random_strong,cascade,26,929666620
85,True,-0.17935330150552442,-1.3083602310021076,5.942315968664704e-08,4.16451496714204e-08,4.16451496714204e-08,4.16451496714204e-08,7.514711449989372e-08,85,13,random_strong,cascade,27,699420093
49,True,-0.33747103220716634,0.11449059945066599,2.8985028600683662e-08,1.8769712374479764e-08,1.8769712374479764e-08,1.8769712337500042e-08,1.238260988157868e-07,49,13,random_strong,cascade,28,753156753
87,True,-0.18748112017496676,-0.719368259589557,5.0420244979714235e-08,3.7329496300610625e-08,3.7329496300610625e-08,3.7329496300610625e-08,4.81831185997867e-08,87,13,random_strong,cascade,29,107402956
76,True,-0.21332946755954282,-0.3400857855133186,2.1768692649142244e-08,1.699745422472202e-08,1.699745422752721e-08,1.6997454226507273e-08,3.073752417272588e-08,76,13,random_strong,heterogeneous_cascade,0,50861818
47,True,-0.3871551396567646,0.506898676604311,1.1486729613789232e-08,8.028808283902513e-09,8.028808274556357e-09,8.025380452725958e-09,2.271628185249978e-08,47,13,random_strong,heterogeneous_cascade,1,115326438
62,True,-0.2581511936510364,-0.7185417915739016,3.419009079341005e-08,2.5597648438872766e-08,2.559764842274806e-08,2.5597648536961488e-08,6.601260329073561e-08,62,13,random_strong,heterogeneous_cascade,2,459832064
76,True,-0.22172796358876873,-0.3393176651310588,3.5385038627539534e-08,2.609766291871563e-08,2.6097662917707296e-08,2.609766291748992e-08,5.0693821369695414e-08,76,13,random_strong,heterogeneous_cascade,3,619569256
61,True,-0.23009850537078766,-3.2670925729344105,2.3603967265992185e-08,1.685977783910555e-08,1.6859777838321794e-08,1.685977784231259e-08,3.4651858971306107e-08,61,13,random_strong,heterogeneous_cascade,4,407324869
66,True,-0.2450023826535235,-0.7825836555576129,3.1404502695840216e-08,2.312682659117817e-08,2.3126826593464982e-08,2.3126826592609208e-08,4.823713161533508e-08,66,13,random_strong,heterogeneous_cascade,5,121968964
79,True,-0.20702642781860287,-0.9258382936803473,2.6255158772254854e-08,1.803095808061302e-08,1.803095807643478e-08,1.8030958076647807e-08,3.429289259575455e-08,79,13,random_strong,heterogeneous_cascade,6,199168476
83,True,-0.19431021691534545,-0.977894692721625,4.774407624794432e-08,3.3446523024815476e-08,3.344652302002815e-08,3.344652301564673e-08,4.872597550799652e-08,83,13,random_strong,heterogeneous_cascade,7,852382317
54,True,-0.3392558439715549,0.6389687572163961,1.031674244616325e-08,8.783748685362077e-09,8.78374868875238e-09,8.783753950961748e-09,3.27795091732982e-08,54,13,random_strong,heterogeneous_cascade,8,962623796
73,True,-0.2398807255266558,0.570505868388693,3.5264135252337644e-08,2.6623000995984445e-08,2.6623000990151104e-08,2.6623000977398474e-08,4.627722551731208e-08,73,13,random_strong,heterogeneous_cascade,9,754271514
138,True,-0.10126832759534289,-2.0285314307348217,1.9910237283642323e-07,1.4614262866502755e-07,1.4614262866251403e-07,1.4614262864356032e-07,1.2394695783216423e-07,138,13,random_strong,heterogeneous_cascade,10,819808858
37,True,-0.5239540542288027,0.9271412810042288,1.180260919640653e-09,6.223247745597008e-10,6.22325871060658e-10,9.11125781648403e-10,1.796346378323121e-08,37,13,random_strong,heterogeneous_cascade,11,691988869
80,True,-0.2015738448358942,-0.9278063577229181,2.692633242327942e-08,1.833323397960401e-08,1.8333233980715443e-08,1.8333233987731033e-08,2.9225339751107033e-08,80,13,random_strong,heterogeneous_cascade,12,526060526
47,True,-0.35510948391902525,-0.9256254181060772,1.930410507067937e-08,1.3174764491732239e-08,1.3174764492402933e-08,1.3175708865985734e-08,4.3259849053212145e-08,47,13,random_strong,heterogeneous_cascade,13,143238551
87,True,-0.18699506086723575,-0.8288963889499689,5.1260143892491604e-08,3.248573466369273e-08,3.2485734664015106e-08,3.248573466367864e-08,4.4911338105061546e-08,87,13,random_strong,heterogeneous_cascade,14,996677211
73,True,-0.2026107256800038,-2.4055337216701846,4.7615604831518024e-08,3.1189348236374735e-08,3.118934823655994e-08,3.1189348236799383e-08,4.501239578981554e-08,73,13,random_strong,heterogeneous_cascade,15,442606443
50,True,-0.3520400194306715,-0.4254440889423666,9.137161409203049e-09,6.173840519953591e-09,6.173840520791317e-09,6.173750921149428e-09,1.852625438806061e-08,50,13,random_strong,heterogeneous_cascade,16,44175102
107,True,-0.1522090959770811,-0.4577583691276422,4.946552730831032e-08,3.7294812020202137e-08,3.729481202296971e-08,3.729481201829337e-08,6.481426998159976e-08,107,13,random_strong,heterogeneous_cascade,17,209968501
88,True,-0.15991053928323773,-1.9863634486085853,7.032648336987682e-08,4.879142318648953e-08,4.879142318542024e-08,4.8791423195160516e-08,1.5227612761926101e-07,88,13,random_strong,heterogeneous_cascade,18,401264964
83,True,-0.19438608102906982,-0.9323716117501609,4.186577326494672e-08,3.009759793912532e-08,3.009759793642971e-08,3.009759794116036e-08,4.7266136528321036e-08,83,13,random_strong,heterogeneous_cascade,19,62326808
106,True,-0.1276028302244967,-3.203090593733305,1.1232416200081933e-07,7.209180319728183e-08,7.209180319569547e-08,7.209180319905448e-08,6.160353637069006e-08,106,13,random_strong,heterogeneous_cascade,20,323936668
67,True,-0.24402537782455155,-0.4875106995642967,3.4080215683604455e-08,2.099217577075726e-08,2.0992175776392623e-08,2.0992175768796292e-08,4.36669963386222e-08,67,13,random_strong,heterogeneous_cascade,21,468403648
127,True,-0.12365004391259782,-0.6509159637442133,1.1595052179235648e-07,7.592096851869846e-08,7.592096851952019e-08,7.59209685163156e-08,7.32710835719768e-08,127,13,random_strong,heterogeneous_cascade,22,948645498
63,True,-0.26604214076775595,-0.8552620557642194,3.235472306291472e-08,2.1234490244208718e-08,2.123449024581518e-08,2.1234490236433088e-08,4.013659975098892e-08,63,13,random_strong,heterogeneous_cascade,23,86375007
59,True,-0.28889307910089373,-0.6577881002059555,1.1239515389598177e-08,7.231826164124541e-09,7.231826164124541e-09,7.2318264852673524e-09,2.8555899738348024e-08,59,13,random_strong,heterogeneous_cascade,24,576860958
64,True,-0.2594661889282976,-0.9895839365308385,2.3463933595889137e-08,1.666852787650637e-08,1.6668527877974297e-08,1.6668527903727814e-08,4.5530874341348076e-08,64,13,random_strong,heterogeneous_cascade,25,915761133
52,True,-0.3509810225277593,0.5463135993248577,1.1658427972559613e-08,8.450144829364641e-09,8.450144829364641e-09,8.449158269481268e-09,2.427336443105692e-08,52,13,random_strong,heterogeneous_cascade,26,806190965
37,True,-0.5119768531846461,1.0572957107851686,5.958552505730842e-09,4.35037186597388e-09,4.350372032305324e-09,4.848152182053396e-09,3.1460763833747825e-08,37,13,random_strong,heterogeneous_cascade,27,924941509
65,True,-0.2466993609586807,-1.4266144902041977,2.169307479142907e-08,1.6114686923402918e-08,1.6114686921449055e-08,1.6114686894616997e-08,3.392860663042012e-08,65,13,random_strong,heterogeneous_cascade,28,170341193
80,True,-0.19709550450810875,-0.3547362059513356,8.042801285559284e-08,5.378360226845882e-08,5.37836022674874e-08,5.3783602260892354e-08,4.3680784541816334e-08,80,13,random_strong,heterogeneous_cascade,29,801343166
52,True,-0.34417001658175905,0.18685560277115812,6.377039984866092e-09,3.606444713555707e-10,5.412512220845618e-09,4.181841273610905e-09,2.7240015141537454e-08,52,13,small_world,independent,0,978634143
42,True,-0.4362032009620356,0.000798757209906759,3.1359483153324713e-09,2.2482886472268475e-09,2.2440952034994528e-09,1.6139069228572872e-09,1.6691976712560326e-08,42,13,small_world,independent,1,326032716
51,True,-0.33475084063665905,-0.35474030362595615,9.665790922746036e-09,6.5469050112010075e-09,7.575112573754277e-09,2.3688705840591357e-09,3.623022995761966e-08,51,13,small_world,independent,2,498639546
50,True,-0.36980039282211613,0.34750082423544276,4.211061884514183e-09,2.242461908127001e-09,3.4270449024522614e-09,1.6482103512139915e-09,1.99989662081921e-08,50,13,small_world,independent,3,530841351
49,True,-0.3679438460414831,0.34288569883328895,7.593990764303014e-09,1.6630493741808583e-09,6.430278407818734e-09,4.012335562266598e-09,2.9104374371963372e-08,49,13,small_world,independent,4,493672076
38,True,-0.48128510745343567,0.18515106928401523,4.481568397716991e-09,2.8177481570109123e-09,2.3175020760640286e-09,2.935883351666591e-09,2.2213401985369796e-08,38,13,small_world,independent,5,289781806
55,True,-0.31767924405111764,0.02062802764555541,9.281806636002645e-09,4.081611465317049e-09,6.750969202460957e-09,5.735678485433479e-09,3.7538108455233546e-08,55,13,small_world,independent,6,970884728
50,True,-0.3666451370931034,0.3315684056560967,3.9332182147184734e-09,1.8324055597947235e-09,6.934002242632447e-10,3.900216799102181e-09,2.2955763487746844e-08,50,13,small_world,independent,7,956496756
44,True,-0.4061119122869689,0.08936515114209241,6.123980327751985e-09,4.356889354822398e-09,3.763563849141189e-09,2.9714993285998227e-09,2.904603218060059e-08,44,13,small_world,independent,8,380732360
49,True,-0.36004294410216897,-0.1540018422204721,5.716822730417925e-09,4.612584687322863e-09,1.7969936111490738e-09,3.1959772089858767e-09,2.7490549858493316e-08,49,13,small_world,independent,9,805292049
48,True,-0.3535921661510522,-1.0032099182065894,5.082359391213677e-09,3.327944180386084e-09,3.327944180386084e-09,3.327944180108774e-09,2.159606092623732e-08,48,13,small_world,cascade,0,397525024
56,True,-0.3003418709083916,-0.688099376739667,7.626815857803692e-09,4.885204702052192e-09,4.885204702052192e-09,4.885204700885113e-09,3.466603349598267e-08,56,13,small_world,cascade,1,794810610
56,True,-0.31674481449752906,0.07692847917040714,6.632695665699275e-09,4.451065146131752e-09,4.451065146778359e-09,4.4510651465283855e-09,2.8454789712453333e-08,56,13,small_world,cascade,2,584752702
57,True,-0.2944428847659123,-0.6851693390018163,6.796337173509611e-09,4.290430996723859e-09,4.290430996723859e-09,4.290430993278437e-09,3.647478066479072e-08,57,13,small_world,cascade,3,470169678
59,True,-0.3113497324318705,0.7136674160585897,6.524501822965609e-09,4.279867504527726e-09,4.279867504527726e-09,4.279867504409456e-09,3.012472629021687e-08,59,13,small_world,cascade,4,128052610
44,True,-0.3981394727949559,-0.10373722393556858,7.122290870603055e-09,4.753897628919992e-09,4.7538976307732855e-09,4.753897633497686e-09,3.215267382768159e-08,44,13,small_world,cascade,5,654590857
46,True,-0.39579592175489,0.7622330900961768,7.40597523829081e-09,4.836254724713842e-09,4.836254724713842e-09,4.836254721499068e-09,4.112123101639838e-08,46,13,small_world,cascade,6,321085626
63,True,-0.2925878516599545,0.9148291946149555,7.268639738150112e-09,4.723644033304757e-09,4.723644033304757e-09,4.7236440428840585e-09,3.288428370675204e-08,63,13,small_world,cascade,7,216858641
51,True,-0.33974169085691286,-0.51394177188894,5.484157145215077e-09,3.602214561441739e-09,3.602214561441739e-09,3.60221456186245e-09,2.5787697506782666e-08,51,13,small_world,cascade,8,193208322
41,True,-0.4699080573563972,0.8555014692633756,2.983982805046925e-09,2.0139989127412097e-09,2.013998911628282e-09,2.0139989105355727e-09,1.671645535605437e-08,41,13,small_world,cascade,9,981877606
41,True,-0.43331815569268434,-0.8154802493451148,2.5245783049207174e-09,1.6795041894840518e-09,1.6795041852875753e-09,1.6795041819370862e-09,1.2701860850683401e-08,41,13,small_world,cascade,10,103283478
31,True,-0.6430101838573967,0.3801848710048257,8.60531190150173e-10,5.72077567604003e-10,5.720775570958411e-10,5.720775525139231e-10,6.694117847445406e-09,31,13,small_world,cascade,11,798525834
41,True,-0.4496714682578359,-0.023608213243780023,2.7322559785889342e-09,1.750443272977919e-09,1.7504432833319864e-09,1.7504432749878967e-09,1.4890410744231948e-08,41,13,small_world,cascade,12,866144606
70,True,-0.25045628904945,0.24698148852541685,1.0856965462115904e-08,6.862806667824049e-09,6.862806667824049e-09,6.862806670481917e-09,4.011038039631664e-08,70,13,small_world,cascade,13,31052912
44,True,-0.41115171298438064,-0.18326239279380868,3.7327691317160405e-09,2.347152960714221e-09,2.3471529611269207e-09,2.3471529604000035e-09,1.7929317663744318e-08,44,13,small_world,cascade,14,589331166
50,True,-0.34113503467974576,-0.365189251912274,8.550867808424521e-09,5.3987311155958175e-09,5.3987311155958175e-09,5.398731124459379e-09,3.8580505482604537e-08,50,13,small_world,cascade,15,577404779
44,True,-0.4275649143150941,0.716128508078013,3.412241971610026e-09,2.4878515693577716e-09,2.4878515693577716e-09,2.4878515729807453e-09,2.1425649694118377e-08,44,13,small_world,cascade,16,358672791
41,True,-0.45102553634379383,-0.014338352787198945,2.49465912016321e-09,1.792738255834394e-09,1.7927382568911073e-09,1.7927382511478986e-09,1.4302750875164101e-08,41,13,small_world,cascade,17,666714294
49,True,-0.3508848731665216,-0.2777923187625889,8.463592058762753e-09,5.846723878571712e-09,5.846723881061506e-09,5.8467238655332465e-09,3.610694295721804e-08,49,13,small_world,cascade,18,408669377
56,True,-0.31545075286176333,0.4287701741221571,8.5793001454899e-09,5.8857700999806416e-09,5.8857700999806416e-09,5.885770095476428e-09,4.8214879425558494e-08,56,13,small_world,cascade,19,439691594
45,True,-0.42608433031357545,0.95666974196525,3.151223022024762e-09,2.0684012804422984e-09,2.068401280424413e-09,2.0684012801918777e-09,1.9174619817693766e-08,45,13,small_world,cascade,20,431519003
47,True,-0.3863752741432771,-0.17434501171294087,3.966650105120665e-09,2.554988397932069e-09,2.554988397932069e-09,2.5549883975320206e-09,1.5275727199920342e-08,47,13,small_world,cascade,21,800674332
41,True,-0.4389481004977862,0.38405721135887855,7.919658920802833e-09,5.010489451093007e-09,5.010489451093007e-09,5.010489440075156e-09,3.301005784091102e-08,41,13,small_world,cascade,22,633149181
48,True,-0.3796614924540151,0.1709696100920535,3.439272441450158e-09,2.4969584105786374e-09,2.4969584105786374e-09,2.4969584102700585e-09,2.1682045974033173e-08,48,13,small_world,cascade,23,379046988
40,True,-0.47664668839212726,0.6864106516744162,3.401402778867979e-09,2.2450100251630037e-09,2.2450100263289747e-09,2.245010030620862e-09,1.6694004538819275e-08,40,13,small_world,cascade,24,926769391
36,True,-0.47136162703918877,-1.3022132788188074,4.505237479185917e-09,3.198923533948969e-09,3.198923521967014e-09,3.2433542421641318e-09,1.9823925454219564e-08,36,13,small_world,heterogeneous_cascade,0,802058875
49,True,-0.36640832409821245,-0.20623004279758345,4.32066113407717e-09,2.882186193200789e-09,2.8821861907635528e-09,2.88217533543229e-09,1.8998704952218258e-08,49,13,small_world,heterogeneous_cascade,1,932779619
41,True,-0.46744018197901843,0.611255973071524,2.809499738471956e-09,1.8167736126367435e-09,1.8167736059555617e-09,1.8163357153313725e-09,1.3594972391662678e-08,41,13,small_world,heterogeneous_cascade,2,730500898
54,True,-0.339295968857602,0.8903460923076427,7.18731997835187e-09,4.688217684379775e-09,4.688217677482945e-09,4.688218365695904e-09,3.844456774546808e-08,54,13,small_world,heterogeneous_cascade,3,391491979
38,True,-0.49793205405871255,0.3580798719089133,2.617069769599822e-09,1.7089371411689886e-09,1.708937183636457e-09,1.677782174984073e-09,1.3975312296270196e-08,38,13,small_world,heterogeneous_cascade,4,329262459
58,True,-0.3022637371602992,0.17986973541836115,8.826787558486423e-09,5.8463975486385575e-09,5.846397544550702e-09,5.84639755740785e-09,3.939839145460563e-08,58,13,small_world,heterogeneous_cascade,5,270928772
46,True,-0.4146407714424554,0.9384862164013457,4.3279559025318286e-09,2.9277581252811513e-09,2.9277581262474364e-09,2.9272003457806783e-09,1.909264946065743e-08,46,13,small_world,heterogeneous_cascade,6,451046500
35,True,-0.537716138397018,0.37042503214427147,1.3897751766846274e-09,9.042972138691126e-10,9.042974402743358e-10,9.553620974853055e-10,1.8105792781251184e-08,35,13,small_world,heterogeneous_cascade,7,969303783
39,True,-0.4470424525376883,-0.9698121754616583,3.2106679838879765e-09,2.083823885034625e-09,2.0838238959097626e-09,2.090946944300998e-09,1.6753944058457848e-08,39,13,small_world,heterogeneous_cascade,8,567934230
50,True,-0.36236589835532357,0.4290531581816207,6.683635711712651e-09,4.496251008658137e-09,4.496251002670898e-09,4.496285640898134e-09,2.96354206295069e-08,50,13,small_world,heterogeneous_cascade,9,383693055
34,True,-0.5538890278598995,0.08529067404435121,2.169631784018104e-09,1.5573103324116315e-09,1.5573021401000694e-09,1.6014098657919337e-09,1.37259659694148e-08,34,13,small_world,heterogeneous_cascade,10,461817911
59,True,-0.28995969182486236,0.16879705231980613,1.2675637045020697e-08,8.387225243000632e-09,8.387225245447943e-09,8.387226774685332e-09,5.913163081292316e-08,59,13,small_world,heterogeneous_cascade,11,291216269
57,True,-0.3076955481903187,-0.09780989586236154,6.713151083744671e-09,4.316214125508191e-09,4.31621411756729e-09,4.316203902473533e-09,3.0290146349717645e-08,57,13,small_world,heterogeneous_cascade,12,658753409
79,True,-0.2298429833107486,0.8690729840239199,9.50342042322768e-09,5.977848310874089e-09,5.977848312720789e-09,5.977848311986098e-09,3.8235868364021664e-08,79,13,small_world,heterogeneous_cascade,13,350424741
55,True,-0.3175043412696268,0.31885266338206225,1.0822780864458246e-08,7.223542518995581e-09,7.223542521404088e-09,7.223542576837911e-09,5.045218436014345e-08,55,13,small_world,heterogeneous_cascade,14,554399023
51,True,-0.35654977822854633,0.23291860147078275,5.059802854318174e-09,3.2732625465036646e-09,3.2732625461135662e-09,3.2732824145751846e-09,2.2993355472911518e-08,51,13,small_world,heterogeneous_cascade,15,369818166
47,True,-0.3916685507823263,0.12574070907391496,3.416424546072593e-09,2.2640659579223554e-09,2.264065957673284e-09,2.2701239353220767e-09,1.7266051423871417e-08,47,13,small_world,heterogeneous_cascade,16,320715546
33,True,-0.6245694577621945,1.0002804495615147,1.008763774314068e-09,6.753157894598739e-10,6.753165990341132e-10,5.821568837470509e-10,5.468918691119285e-09,33,13,small_world,heterogeneous_cascade,17,970235717
